hardware,embedding_index,horizon,method,time,result,threshold
manhattan,59,3,bellman,0.022350,1,0.971310
manhattan,60,3,bellman,0.020810,1,0.193960
manhattan,61,3,bellman,0.021510,1,0.197390
manhattan,62,3,bellman,0.021640,1,0.197950
manhattan,63,3,bellman,0.023330,1,0.197690
manhattan,64,3,bellman,0.023420,1,0.197710
manhattan,65,3,bellman,0.021030,1,0.197610
manhattan,66,3,bellman,0.021830,1,0.963560
manhattan,67,3,bellman,0.022770,1,0.967520
manhattan,68,3,bellman,0.022060,1,0.961150
manhattan,69,3,bellman,0.023050,1,0.962980
manhattan,70,3,bellman,0.025180,1,0.197580
manhattan,71,3,bellman,0.022400,1,0.969950
manhattan,72,3,bellman,0.023010,1,0.973090
manhattan,73,3,bellman,0.023200,1,0.960800
manhattan,74,3,bellman,0.023880,1,0.975820
manhattan,75,3,bellman,0.023240,1,0.196730
manhattan,76,3,bellman,0.024170,1,0.966100
manhattan,77,3,bellman,0.026740,1,0.980010
manhattan,78,3,bellman,0.022670,1,0.119000
manhattan,79,3,bellman,0.023870,1,0.196900
manhattan,80,3,bellman,0.024750,1,0.196870
manhattan,81,3,bellman,0.026380,1,0.197640
manhattan,82,3,bellman,0.024750,1,0.119000
manhattan,83,3,bellman,0.025050,1,0.119000
manhattan,84,3,bellman,0.027480,1,0.969730
manhattan,85,3,bellman,0.027350,1,0.198140
manhattan,86,3,bellman,0.028850,1,0.960070
manhattan,87,3,bellman,0.024880,1,0.119000
manhattan,88,3,bellman,0.026290,1,0.197610
manhattan,89,3,bellman,0.026990,1,0.969500
manhattan,90,3,bellman,0.027590,1,0.965160
manhattan,91,3,bellman,0.027490,1,0.197150
manhattan,92,3,bellman,0.026560,1,0.119000
manhattan,93,3,bellman,0.027000,1,0.119000
manhattan,94,3,bellman,0.028250,1,0.196790
nairobi,0,3,bellman,0.006200,1,0.982040
nairobi,1,3,bellman,0.006390,1,0.982260
nairobi,2,3,bellman,0.006610,1,0.983960
nairobi,3,3,bellman,0.008540,1,0.978220
nairobi,4,3,bellman,0.007470,1,0.977980
nairobi,5,3,bellman,0.007620,1,0.973770
nairobi,6,3,bellman,0.007910,1,0.980010
quito,0,3,bellman,0.006340,1,0.940820
quito,1,3,bellman,0.006480,1,0.925960
quito,2,3,bellman,0.006620,1,0.894720
quito,3,3,bellman,0.006840,1,0.908050
valencia,0,3,bellman,0.006290,1,0.979620
valencia,1,3,bellman,0.006470,1,0.979900
valencia,2,3,bellman,0.006520,1,0.976140
valencia,3,3,bellman,0.007090,1,0.973620
