algorithm_index,min_success0,avg_success0,max_success0,min_success1,avg_success1,max_success1,min_meas_succ,avg_meas_succ,max_meas_succ,min_diff_meas,avg_diff_meas,max_diff_meas,min_abs_diff_meas,avg_abs_diff_meas,max_abs_diff_meas,min_succ_1Q,avg_succ_1Q,max_succ_1Q,min_succ_2Q,avg_succ_2Q,max_succ_2Q,num_hardwares
0,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.999323,0.9994125,0.999502,100,0.0,0.0,2
1,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.999323,0.9994125,0.999502,100,0.0,0.0,2
2,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.999323,0.9994125,0.999502,100,0.0,0.0,2
3,0.9825,0.9828333333333333,0.983,0.9825,0.9828333333333333,0.983,0.9825,0.9828333333333333,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.998548,0.9991243333333334,0.999502,100,0.0,0.0,3
4,0.9805,0.98382775,0.99,0.9805,0.98382775,0.99,0.9805,0.98382775,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.998784,0.9995955789473685,1.0,100,0.0,0.0,12
5,0.9817,0.9840933,0.9868,0.9817,0.9840933,0.9868,0.9817,0.9840933,0.9868,0.0,0.0,0.0,0.0,0.0,0.0,0.999203,0.999673375,1.0,100,0.0,0.0,10
6,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.99799,0.99799,0.99799,100,0.0,0.0,1
7,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.99799,0.99799,0.99799,100,0.0,0.0,1
8,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.99799,0.99799,0.99799,100,0.0,0.0,1
9,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.99799,0.99799,0.99799,100,0.0,0.0,1
10,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.99799,0.99799,0.99799,100,0.0,0.0,1
11,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.99799,0.99799,0.99799,100,0.0,0.0,1
12,0.994385,0.9944616666666667,0.9945,0.994385,0.9944616666666667,0.9945,0.994385,0.9944616666666667,0.9945,0.0,0.0,0.0,0.0,0.0,0.0,0.99962,0.9998330000000001,1.0,100,0.0,0.0,3
13,0.9945,0.9945,0.9945,0.9945,0.9945,0.9945,0.9945,0.9945,0.9945,0.0,0.0,0.0,0.0,0.0,0.0,0.99962,0.9998355,1.0,100,0.0,0.0,2
14,0.994385,0.9945645000000001,0.994873,0.994385,0.9945645000000001,0.994873,0.994385,0.9945645000000001,0.994873,0.0,0.0,0.0,0.0,0.0,0.0,0.999308,0.99978825,1.0,100,0.0,0.0,4
15,0.994385,0.9944616666666667,0.9945,0.994385,0.9944616666666667,0.9945,0.994385,0.9944616666666667,0.9945,0.0,0.0,0.0,0.0,0.0,0.0,0.99962,0.9998330000000001,1.0,100,0.0,0.0,3
16,0.9904,0.9945128636363637,0.998535,0.9904,0.9945128636363637,0.998535,0.9904,0.9945128636363637,0.998535,0.0,0.0,0.0,0.0,0.0,0.0,0.999126,0.9998243636363636,1.0,100,0.0,0.0,22
17,0.9945,0.9963383636363635,0.998535,0.9945,0.9963383636363635,0.998535,0.9945,0.9963383636363635,0.998535,0.0,0.0,0.0,0.0,0.0,0.0,0.999126,0.9998164999999998,1.0,100,0.0,0.0,11
18,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.0,0.0,0.0,0.0,0.0,0.0,0.999709,0.9998545,1.0,100,0.0,0.0,1
19,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.0,0.0,0.0,0.0,0.0,0.0,0.999709,0.9998545,1.0,100,0.0,0.0,1
20,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.0,0.0,0.0,0.0,0.0,0.0,0.999709,0.9998545,1.0,100,0.0,0.0,1
21,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.0,0.0,0.0,0.0,0.0,0.0,0.999709,0.9998545,1.0,100,0.0,0.0,1
22,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.0,0.0,0.0,0.0,0.0,0.0,0.999709,0.9998545,1.0,100,0.0,0.0,1
23,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.0,0.0,0.0,0.0,0.0,0.0,0.999709,0.9998545,1.0,100,0.0,0.0,1
24,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.999571,0.9997855,1.0,100,0.0,0.0,1
25,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.999571,0.9997855,1.0,100,0.0,0.0,1
26,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.999571,0.9997855,1.0,100,0.0,0.0,1
27,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.999571,0.9997855,1.0,100,0.0,0.0,1
28,0.984,0.9843999999999999,0.9848,0.984,0.9843999999999999,0.9848,0.984,0.9843999999999999,0.9848,0.0,0.0,0.0,0.0,0.0,0.0,0.999548,0.99977975,1.0,100,0.0,0.0,2
29,0.9445,0.94455,0.9446,0.9445,0.94455,0.9446,0.9445,0.94455,0.9446,0.0,0.0,0.0,0.0,0.0,0.0,0.998596,0.99954575,1.0,100,0.0,0.0,2
30,0.9445,0.9445,0.9445,0.9445,0.9445,0.9445,0.9445,0.9445,0.9445,0.0,0.0,0.0,0.0,0.0,0.0,0.999587,0.9997935,1.0,100,0.0,0.0,1
31,0.9445,0.9445,0.9445,0.9445,0.9445,0.9445,0.9445,0.9445,0.9445,0.0,0.0,0.0,0.0,0.0,0.0,0.999587,0.9997935,1.0,100,0.0,0.0,1
32,0.9442,0.94435,0.9445,0.9442,0.94435,0.9445,0.9442,0.94435,0.9445,0.0,0.0,0.0,0.0,0.0,0.0,0.998609,0.9993986666666667,1.0,100,0.0,0.0,2
33,0.9445,0.9452333333333334,0.9458,0.9445,0.9452333333333334,0.9458,0.9445,0.9452333333333334,0.9458,0.0,0.0,0.0,0.0,0.0,0.0,0.999106,0.9996840000000001,1.0,100,0.0,0.0,3
34,0.9434,0.9439500000000001,0.9445,0.9434,0.9439500000000001,0.9445,0.9434,0.9439500000000001,0.9445,0.0,0.0,0.0,0.0,0.0,0.0,0.998467,0.9995134999999999,1.0,100,0.0,0.0,2
35,0.9848,0.9849,0.985,0.9848,0.9849,0.985,0.9848,0.9849,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.999327,0.999625,1.0,100,0.0,0.0,2
36,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.0,0.0,0.0,0.0,0.0,0.0,0.999548,0.9997739999999999,1.0,100,0.0,0.0,1
37,0.9848,0.9851333333333333,0.9856,0.9848,0.9851333333333333,0.9856,0.9848,0.9851333333333333,0.9856,0.0,0.0,0.0,0.0,0.0,0.0,0.998653,0.9995056,1.0,100,0.0,0.0,3
38,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.0,0.0,0.0,0.0,0.0,0.0,0.999548,0.9997739999999999,1.0,100,0.0,0.0,1
39,0.9454,0.9454,0.9454,0.9454,0.9454,0.9454,0.9454,0.9454,0.9454,0.0,0.0,0.0,0.0,0.0,0.0,0.999411,0.9997055,1.0,100,0.0,0.0,1
40,0.9454,0.9454,0.9454,0.9454,0.9454,0.9454,0.9454,0.9454,0.9454,0.0,0.0,0.0,0.0,0.0,0.0,0.999411,0.9997055,1.0,100,0.0,0.0,1
41,0.9454,0.9456,0.9458,0.9454,0.9456,0.9458,0.9454,0.9456,0.9458,0.0,0.0,0.0,0.0,0.0,0.0,0.999106,0.99962925,1.0,100,0.0,0.0,2
42,0.9454,0.9454,0.9454,0.9454,0.9454,0.9454,0.9454,0.9454,0.9454,0.0,0.0,0.0,0.0,0.0,0.0,0.999411,0.9997055,1.0,100,0.0,0.0,1
43,0.9442,0.9447333333333333,0.9454,0.9442,0.9447333333333333,0.9454,0.9442,0.9447333333333333,0.9454,0.0,0.0,0.0,0.0,0.0,0.0,0.998596,0.9993232000000001,1.0,100,0.0,0.0,3
44,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.0,0.0,0.0,0.0,0.0,0.0,0.999331,0.9996655,1.0,100,0.0,0.0,1
45,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.0,0.0,0.0,0.0,0.0,0.0,0.999331,0.9996655,1.0,100,0.0,0.0,1
46,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.0,0.0,0.0,0.0,0.0,0.0,0.999331,0.9996655,1.0,100,0.0,0.0,1
47,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.0,0.0,0.0,0.0,0.0,0.0,0.999331,0.9996655,1.0,100,0.0,0.0,1
48,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.0,0.0,0.0,0.0,0.0,0.0,0.999331,0.9996655,1.0,100,0.0,0.0,1
49,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.6772,0.0,0.0,0.0,0.0,0.0,0.0,0.999331,0.9996655,1.0,100,0.0,0.0,1
50,0.9972,0.9972570000000001,0.997314,0.9972,0.9972570000000001,0.997314,0.9972,0.9972570000000001,0.997314,0.0,0.0,0.0,0.0,0.0,0.0,0.999126,0.99968525,1.0,100,0.0,0.0,2
51,0.9972,0.9972,0.9972,0.9972,0.9972,0.9972,0.9972,0.9972,0.9972,0.0,0.0,0.0,0.0,0.0,0.0,0.999615,0.9998075,1.0,100,0.0,0.0,1
52,0.9972,0.9972570000000001,0.997314,0.9972,0.9972570000000001,0.997314,0.9972,0.9972570000000001,0.997314,0.0,0.0,0.0,0.0,0.0,0.0,0.999126,0.99968525,1.0,100,0.0,0.0,2
53,0.9972,0.9972570000000001,0.997314,0.9972,0.9972570000000001,0.997314,0.9972,0.9972570000000001,0.997314,0.0,0.0,0.0,0.0,0.0,0.0,0.999126,0.99968525,1.0,100,0.0,0.0,2
54,0.9723,0.9723,0.9723,0.9723,0.9723,0.9723,0.9723,0.9723,0.9723,0.0,0.0,0.0,0.0,0.0,0.0,0.999406,0.999703,1.0,100,0.0,0.0,1
55,0.9723,0.9723,0.9723,0.9723,0.9723,0.9723,0.9723,0.9723,0.9723,0.0,0.0,0.0,0.0,0.0,0.0,0.999406,0.999703,1.0,100,0.0,0.0,1
56,0.9723,0.9723,0.9723,0.9723,0.9723,0.9723,0.9723,0.9723,0.9723,0.0,0.0,0.0,0.0,0.0,0.0,0.999406,0.999703,1.0,100,0.0,0.0,1
57,0.9723,0.9723,0.9723,0.9723,0.9723,0.9723,0.9723,0.9723,0.9723,0.0,0.0,0.0,0.0,0.0,0.0,0.999406,0.999703,1.0,100,0.0,0.0,1
58,0.9698,0.97155,0.9735,0.9698,0.97155,0.9735,0.9698,0.97155,0.9735,0.0,0.0,0.0,0.0,0.0,0.0,0.999372,0.9997568750000001,1.0,100,0.0,0.0,4
59,0.9723,0.9726,0.9729,0.9723,0.9726,0.9729,0.9723,0.9726,0.9729,0.0,0.0,0.0,0.0,0.0,0.0,0.999406,0.99977625,1.0,100,0.0,0.0,2
60,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.0,0.0,0.0,0.0,0.0,0.0,0.995158,0.997579,1.0,100,0.0,0.0,1
61,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.0,0.0,0.0,0.0,0.0,0.0,0.995158,0.997579,1.0,100,0.0,0.0,1
62,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.0,0.0,0.0,0.0,0.0,0.0,0.995158,0.997579,1.0,100,0.0,0.0,1
63,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.0,0.0,0.0,0.0,0.0,0.0,0.995158,0.997579,1.0,100,0.0,0.0,1
64,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.0,0.0,0.0,0.0,0.0,0.0,0.995158,0.997579,1.0,100,0.0,0.0,1
65,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,0.0,0.0,0.0,0.0,0.0,0.0,0.995158,0.997579,1.0,100,0.0,0.0,1
66,0.9899,0.98995,0.99,0.9899,0.98995,0.99,0.9899,0.98995,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.998784,0.999406,1.0,100,0.0,0.0,2
67,0.9899,0.9899,0.9899,0.9899,0.9899,0.9899,0.9899,0.9899,0.9899,0.0,0.0,0.0,0.0,0.0,0.0,0.999434,0.999717,1.0,100,0.0,0.0,1
68,0.9899,0.9899,0.9899,0.9899,0.9899,0.9899,0.9899,0.9899,0.9899,0.0,0.0,0.0,0.0,0.0,0.0,0.999434,0.999717,1.0,100,0.0,0.0,1
69,0.9899,0.9899,0.9899,0.9899,0.9899,0.9899,0.9899,0.9899,0.9899,0.0,0.0,0.0,0.0,0.0,0.0,0.999434,0.999717,1.0,100,0.0,0.0,1
70,0.9856,0.9887247142857143,0.994873,0.9856,0.9887247142857143,0.994873,0.9856,0.9887247142857143,0.994873,0.0,0.0,0.0,0.0,0.0,0.0,0.999308,0.9997634615384615,1.0,100,0.0,0.0,7
71,0.9825,0.9909174000000001,0.9945,0.9825,0.9909174000000001,0.9945,0.9825,0.9909174000000001,0.9945,0.0,0.0,0.0,0.0,0.0,0.0,0.998548,0.9997206896551725,1.0,100,0.0,0.0,15
72,0.9755,0.9756,0.9757,0.9755,0.9756,0.9757,0.9755,0.9756,0.9757,0.0,0.0,0.0,0.0,0.0,0.0,0.999531,0.999689,1.0,100,0.0,0.0,2
73,0.9757,0.9757,0.9757,0.9757,0.9757,0.9757,0.9757,0.9757,0.9757,0.0,0.0,0.0,0.0,0.0,0.0,0.999536,0.999768,1.0,100,0.0,0.0,1
74,0.9755,0.9763999999999999,0.978,0.9755,0.9763999999999999,0.978,0.9755,0.9763999999999999,0.978,0.0,0.0,0.0,0.0,0.0,0.0,0.996524,0.9991182000000001,1.0,100,0.0,0.0,3
75,0.9757,0.9757,0.9757,0.9757,0.9757,0.9757,0.9757,0.9757,0.9757,0.0,0.0,0.0,0.0,0.0,0.0,0.999536,0.999768,1.0,100,0.0,0.0,1
76,0.9755,0.9778600000000001,0.9825,0.9755,0.9778600000000001,0.9825,0.9755,0.9778600000000001,0.9825,0.0,0.0,0.0,0.0,0.0,0.0,0.998548,0.9994371428571428,1.0,100,0.0,0.0,5
77,0.9755,0.9759333333333333,0.9766,0.9755,0.9759333333333333,0.9766,0.9755,0.9759333333333333,0.9766,0.0,0.0,0.0,0.0,0.0,0.0,0.999525,0.9997184000000001,1.0,100,0.0,0.0,3
78,0.9808,0.9808,0.9808,0.9808,0.9808,0.9808,0.9808,0.9808,0.9808,0.0,0.0,0.0,0.0,0.0,0.0,0.999358,0.999679,1.0,100,0.0,0.0,1
79,0.9808,0.9808,0.9808,0.9808,0.9808,0.9808,0.9808,0.9808,0.9808,0.0,0.0,0.0,0.0,0.0,0.0,0.999358,0.999679,1.0,100,0.0,0.0,1
80,0.9808,0.9808,0.9808,0.9808,0.9808,0.9808,0.9808,0.9808,0.9808,0.0,0.0,0.0,0.0,0.0,0.0,0.999358,0.999679,1.0,100,0.0,0.0,1
81,0.9808,0.9808,0.9808,0.9808,0.9808,0.9808,0.9808,0.9808,0.9808,0.0,0.0,0.0,0.0,0.0,0.0,0.999358,0.999679,1.0,100,0.0,0.0,1
82,0.979,0.9811400000000001,0.9834,0.979,0.9811400000000001,0.9834,0.979,0.9811400000000001,0.9834,0.0,0.0,0.0,0.0,0.0,0.0,0.99892,0.9996693333333333,1.0,100,0.0,0.0,5
83,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.0,0.0,0.0,0.0,0.0,0.0,0.998816,0.998816,0.998816,100,0.0,0.0,1
84,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.0,0.0,0.0,0.0,0.0,0.0,0.998816,0.998816,0.998816,100,0.0,0.0,1
85,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.0,0.0,0.0,0.0,0.0,0.0,0.998816,0.998816,0.998816,100,0.0,0.0,1
86,0.9693,0.96955,0.9698,0.9693,0.96955,0.9698,0.9693,0.96955,0.9698,0.0,0.0,0.0,0.0,0.0,0.0,0.998816,0.9994903333333333,1.0,100,0.0,0.0,2
87,0.9674,0.96835,0.9693,0.9674,0.96835,0.9693,0.9674,0.96835,0.9693,0.0,0.0,0.0,0.0,0.0,0.0,0.998816,0.9993736666666667,1.0,100,0.0,0.0,2
88,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.0,0.0,0.0,0.0,0.0,0.0,0.998816,0.998816,0.998816,100,0.0,0.0,1
89,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.0,0.0,0.0,0.0,0.0,0.0,0.998609,0.998609,0.998609,100,0.0,0.0,1
90,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.0,0.0,0.0,0.0,0.0,0.0,0.998609,0.998609,0.998609,100,0.0,0.0,1
91,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.0,0.0,0.0,0.0,0.0,0.0,0.998609,0.998609,0.998609,100,0.0,0.0,1
92,0.9425,0.9437666666666668,0.9446,0.9425,0.9437666666666668,0.9446,0.9425,0.9437666666666668,0.9446,0.0,0.0,0.0,0.0,0.0,0.0,0.998596,0.9992373999999999,1.0,100,0.0,0.0,3
93,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.0,0.0,0.0,0.0,0.0,0.0,0.999638,0.999819,1.0,100,0.0,0.0,1
94,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.0,0.0,0.0,0.0,0.0,0.0,0.999638,0.999819,1.0,100,0.0,0.0,1
95,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.0,0.0,0.0,0.0,0.0,0.0,0.999638,0.999819,1.0,100,0.0,0.0,1
96,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.0,0.0,0.0,0.0,0.0,0.0,0.999638,0.999819,1.0,100,0.0,0.0,1
97,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.0,0.0,0.0,0.0,0.0,0.0,0.999861,0.9999305,1.0,100,0.0,0.0,1
98,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.0,0.0,0.0,0.0,0.0,0.0,0.999861,0.9999305,1.0,100,0.0,0.0,1
99,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.0,0.0,0.0,0.0,0.0,0.0,0.999861,0.9999305,1.0,100,0.0,0.0,1
100,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.0,0.0,0.0,0.0,0.0,0.0,0.999861,0.9999305,1.0,100,0.0,0.0,1
101,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.0,0.0,0.0,0.0,0.0,0.0,0.999861,0.9999305,1.0,100,0.0,0.0,1
102,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.0,0.0,0.0,0.0,0.0,0.0,0.999861,0.9999305,1.0,100,0.0,0.0,1
103,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.0,0.0,0.0,0.0,0.0,0.0,0.998816,0.9994080000000001,1.0,100,0.0,0.0,1
104,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.0,0.0,0.0,0.0,0.0,0.0,0.998816,0.9994080000000001,1.0,100,0.0,0.0,1
105,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.0,0.0,0.0,0.0,0.0,0.0,0.998816,0.9994080000000001,1.0,100,0.0,0.0,1
106,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.0,0.0,0.0,0.0,0.0,0.0,0.998816,0.9994080000000001,1.0,100,0.0,0.0,1
107,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.0,0.0,0.0,0.0,0.0,0.0,0.998816,0.9994080000000001,1.0,100,0.0,0.0,1
108,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.8971,0.0,0.0,0.0,0.0,0.0,0.0,0.998816,0.9994080000000001,1.0,100,0.0,0.0,1
109,0.992676,0.9927586666666667,0.9929,0.992676,0.9927586666666667,0.9929,0.992676,0.9927586666666667,0.9929,0.0,0.0,0.0,0.0,0.0,0.0,0.999709,0.999893,1.0,100,0.0,0.0,3
110,0.992676,0.992688,0.9927,0.992676,0.992688,0.9927,0.992676,0.992688,0.9927,0.0,0.0,0.0,0.0,0.0,0.0,0.999709,0.99989975,1.0,100,0.0,0.0,2
111,0.992676,0.9928440000000001,0.9931,0.992676,0.9928440000000001,0.9931,0.992676,0.9928440000000001,0.9931,0.0,0.0,0.0,0.0,0.0,0.0,0.999513,0.999858875,1.0,100,0.0,0.0,4
112,0.992676,0.992688,0.9927,0.992676,0.992688,0.9927,0.992676,0.992688,0.9927,0.0,0.0,0.0,0.0,0.0,0.0,0.999709,0.99989975,1.0,100,0.0,0.0,2
113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,1
114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,1
115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,1
116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,1
117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,1
118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,1
119,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.0,0.0,0.0,0.0,0.0,0.0,0.999372,0.9996860000000001,1.0,100,0.0,0.0,1
120,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.0,0.0,0.0,0.0,0.0,0.0,0.999372,0.9996860000000001,1.0,100,0.0,0.0,1
121,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.0,0.0,0.0,0.0,0.0,0.0,0.999372,0.9996860000000001,1.0,100,0.0,0.0,1
122,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.0,0.0,0.0,0.0,0.0,0.0,0.999372,0.9996860000000001,1.0,100,0.0,0.0,1
123,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.0,0.0,0.0,0.0,0.0,0.0,0.999372,0.9996860000000001,1.0,100,0.0,0.0,1
124,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.0,0.0,0.0,0.0,0.0,0.0,0.997511,0.9987555,1.0,100,0.0,0.0,1
125,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.0,0.0,0.0,0.0,0.0,0.0,0.997511,0.9987555,1.0,100,0.0,0.0,1
126,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.0,0.0,0.0,0.0,0.0,0.0,0.997511,0.9987555,1.0,100,0.0,0.0,1
127,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.0,0.0,0.0,0.0,0.0,0.0,0.997511,0.9987555,1.0,100,0.0,0.0,1
128,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.0,0.0,0.0,0.0,0.0,0.0,0.997511,0.9987555,1.0,100,0.0,0.0,1
129,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.8134,0.0,0.0,0.0,0.0,0.0,0.0,0.997511,0.9987555,1.0,100,0.0,0.0,1
130,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.0,0.0,0.0,0.0,0.0,0.0,0.998881,0.9994405,1.0,100,0.0,0.0,1
131,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.0,0.0,0.0,0.0,0.0,0.0,0.998881,0.9994405,1.0,100,0.0,0.0,1
132,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.0,0.0,0.0,0.0,0.0,0.0,0.998881,0.9994405,1.0,100,0.0,0.0,1
133,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.0,0.0,0.0,0.0,0.0,0.0,0.998881,0.9994405,1.0,100,0.0,0.0,1
134,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.0,0.0,0.0,0.0,0.0,0.0,0.998881,0.9994405,1.0,100,0.0,0.0,1
135,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.9036,0.0,0.0,0.0,0.0,0.0,0.0,0.998881,0.9994405,1.0,100,0.0,0.0,1
136,0.9854,0.9855333333333333,0.9856,0.9854,0.9855333333333333,0.9856,0.9854,0.9855333333333333,0.9856,0.0,0.0,0.0,0.0,0.0,0.0,0.998653,0.9996225,1.0,100,0.0,0.0,3
137,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.0,0.0,0.0,0.0,0.0,0.0,0.998653,0.99958375,1.0,100,0.0,0.0,2
138,0.9856,0.9859,0.9862,0.9856,0.9859,0.9862,0.9856,0.9859,0.9862,0.0,0.0,0.0,0.0,0.0,0.0,0.998956,0.9996594999999999,1.0,100,0.0,0.0,2
