algorithm_index,min_success0,avg_success0,max_success0,min_success1,avg_success1,max_success1,min_meas_succ,avg_meas_succ,max_meas_succ,min_diff_meas,avg_diff_meas,max_diff_meas,min_abs_diff_meas,avg_abs_diff_meas,max_abs_diff_meas,min_succ_1Q,avg_succ_1Q,max_succ_1Q,min_succ_2Q,avg_succ_2Q,max_succ_2Q,num_hardwares
141,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.0,0.0,0.0,0.0,0.0,0.0,0.989396,0.989396,0.989396,100,0.0,0.0,1
142,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.0,0.0,0.0,0.0,0.0,0.0,0.989396,0.989396,0.989396,100,0.0,0.0,1
143,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.8508,0.0,0.0,0.0,0.0,0.0,0.0,0.989396,0.989396,0.989396,100,0.0,0.0,1
144,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.998646,0.998646,0.998646,100,0.0,0.0,1
145,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.998646,0.998646,0.998646,100,0.0,0.0,1
146,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.998646,0.998646,0.998646,100,0.0,0.0,1
147,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.998646,0.998646,0.998646,100,0.0,0.0,1
148,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.998646,0.998646,0.998646,100,0.0,0.0,1
149,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.995982,0.995982,0.995982,100,0.0,0.0,1
150,0.61,0.8529199999999999,0.9834,0.61,0.8529199999999999,0.9834,0.61,0.8529199999999999,0.9834,0.0,0.0,0.0,0.0,0.0,0.0,0.995982,0.9982008,0.999729,100,0.0,0.0,5
151,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.995982,0.995982,0.995982,100,0.0,0.0,1
152,0.61,0.7967,0.9834,0.61,0.7967,0.9834,0.61,0.7967,0.9834,0.0,0.0,0.0,0.0,0.0,0.0,0.995982,0.9978555,0.999729,100,0.0,0.0,2
153,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.995982,0.995982,0.995982,100,0.0,0.0,1
154,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.995982,0.995982,0.995982,100,0.0,0.0,1
155,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.0,0.0,0.0,0.0,0.0,0.0,0.998653,0.998653,0.998653,100,0.0,0.0,1
156,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.0,0.0,0.0,0.0,0.0,0.0,0.998653,0.998653,0.998653,100,0.0,0.0,1
157,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.0,0.0,0.0,0.0,0.0,0.0,0.998653,0.998653,0.998653,100,0.0,0.0,1
158,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.0,0.0,0.0,0.0,0.0,0.0,0.998653,0.998653,0.998653,100,0.0,0.0,1
159,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.0,0.0,0.0,0.0,0.0,0.0,0.998653,0.998653,0.998653,100,0.0,0.0,1
