hardware,embedding_index,horizon,is_prob,prob_branch,algorithm_index,baseline_index,algorithm_prob,baseline_prob,diff
washington,0,5,1,0.0010211684653026365,489,520,0.7546,0.61104,0.14356
washington,0,6,1,0.9984472064269817,490,522,0.80526,0.80512,0.00014
washington,0,7,1,0.7137851559623107,491,524,0.80541,0.70071,0.1047
washington,1,1,1,0.500111524870046,35,513,0.5,0.49987,0.00013
washington,1,2,1,0.9997769502599078,36,514,0.99694,0.99694,-0.0
washington,1,3,1,0.5230167742875477,492,516,0.99707,0.99415,0.00292
washington,1,4,1,0.9578265623804492,493,518,0.99973,0.99972,1e-05
washington,1,5,1,0.36542684062519376,494,520,0.99998,0.9997,0.00028
washington,1,6,1,0.6637460950414066,495,522,0.99999,0.99974,0.00025
washington,1,7,1,0.18951208527213878,496,524,1.0,0.99974,0.00026
yorktown,0,1,1,0.500111524870046,35,513,0.5,0.4998,0.0002
yorktown,0,2,1,0.0003781429380310483,61,514,0.97193,0.97191,2e-05
yorktown,0,3,1,0.5036719642262516,175,516,0.97211,0.94499,0.02712
yorktown,0,4,1,0.007244282932000972,176,518,0.99736,0.99735,1e-05
yorktown,0,5,1,0.3382629576850629,177,520,0.99772,0.99517,0.00255
yorktown,0,6,1,0.8440398811604162,497,522,0.99946,0.9994,6e-05
yorktown,0,7,1,0.2556949268914102,498,524,0.99979,0.9992,0.00059
yorktown,1,1,1,0.501619226864318,499,513,0.5,0.49839,0.00161
yorktown,1,2,1,0.0032384537286361736,500,514,0.70636,0.70542,0.00094
yorktown,1,3,1,0.49608619040242535,501,516,0.70703,0.49922,0.20781
yorktown,1,4,1,0.9922433441476952,502,518,0.79202,0.79107,0.00095
yorktown,1,5,1,0.9921365745221469,503,520,0.79307,0.66311,0.12996
yorktown,1,6,1,0.9750117037646658,504,522,0.84518,0.84422,0.00096
yorktown,1,7,1,0.2893273422174122,505,524,0.84641,0.75599,0.09042
