hardware,embedding_index,horizon,method,time,result,threshold
johannesburg,1,2,convex,0.003120,1,0.825190
johannesburg,1,3,convex,0.005040,1,0.825740
johannesburg,1,4,convex,0.008100,1,0.918560
johannesburg,1,5,convex,0.013550,1,0.919510
johannesburg,1,6,convex,0.019840,1,0.958590
johannesburg,1,7,convex,0.034600,1,0.959670
kawasaki,0,1,convex,0.002070,1,0.499000
kawasaki,0,2,convex,0.003590,1,0.995270
kawasaki,0,3,convex,0.005600,1,0.995420
kawasaki,0,4,convex,0.009290,1,0.998660
kawasaki,0,5,convex,0.014890,1,0.998960
kawasaki,0,6,convex,0.024070,1,0.998990
kawasaki,0,7,convex,0.035380,1,0.999000
kawasaki,1,1,convex,0.002600,1,0.499000
kawasaki,1,2,convex,0.004850,1,0.671520
kawasaki,1,3,convex,0.007640,1,0.671570
kawasaki,1,4,convex,0.013550,1,0.747520
kawasaki,1,5,convex,0.023660,1,0.747590
kawasaki,1,6,convex,0.037870,1,0.797730
kawasaki,1,7,convex,0.065350,1,0.797810
kolkata,0,1,convex,0.001750,1,0.499000
kolkata,0,2,convex,0.003080,1,0.950980
kolkata,0,3,convex,0.004790,1,0.951840
kolkata,0,4,convex,0.007760,1,0.991000
kolkata,0,5,convex,0.012270,1,0.992610
kolkata,0,6,convex,0.018700,1,0.996640
kolkata,0,7,convex,0.032440,1,0.998010
kolkata,1,1,convex,0.001870,1,0.499000
kolkata,1,2,convex,0.003290,1,0.993970
kolkata,1,3,convex,0.005210,1,0.994030
kolkata,1,4,convex,0.008690,1,0.998790
kolkata,1,5,convex,0.013770,1,0.998930
kolkata,1,6,convex,0.022320,1,0.998980
kolkata,1,7,convex,0.032710,1,0.999000
kyiv,0,1,convex,0.002720,1,0.499000
kyiv,0,2,convex,0.004940,1,0.997050
kyiv,0,3,convex,0.007820,1,0.997170
kyiv,0,4,convex,0.013810,1,0.998770
kyiv,0,5,convex,0.022550,1,0.998990
kyiv,0,6,convex,0.037580,1,0.999000
kyiv,0,7,convex,0.056690,1,0.999000
kyiv,1,1,convex,0.002860,1,0.499000
kyiv,1,2,convex,0.005310,1,0.502170
kyiv,1,3,convex,0.009940,1,0.502170
kyiv,1,4,convex,0.014940,1,0.503760
kyiv,1,5,convex,0.024560,1,0.503760
kyiv,1,6,convex,0.042950,1,0.504950
kyiv,1,7,convex,0.071380,1,0.504950
kyoto,0,1,convex,0.002240,1,0.499000
kyoto,0,2,convex,0.004100,1,0.994570
kyoto,0,3,convex,0.006010,1,0.994630
kyoto,0,4,convex,0.010220,1,0.998820
kyoto,0,5,convex,0.016150,1,0.998940
kyoto,0,6,convex,0.027330,1,0.998980
kyoto,0,7,convex,0.038350,1,0.999000
kyoto,1,1,convex,0.002770,1,0.499000
kyoto,1,2,convex,0.005050,1,0.578390
kyoto,1,3,convex,0.009450,1,0.578450
kyoto,1,4,convex,0.014060,1,0.617110
kyoto,1,5,convex,0.023160,1,0.617190
kyoto,1,6,convex,0.039900,1,0.645420
kyoto,1,7,convex,0.068920,1,0.645510
lagos,0,1,convex,0.001600,1,0.499000
lagos,0,2,convex,0.002810,1,0.535180
lagos,0,3,convex,0.004920,1,0.535190
lagos,0,4,convex,0.007120,1,0.553180
lagos,0,5,convex,0.011110,1,0.553190
lagos,0,6,convex,0.017180,1,0.566610
lagos,0,7,convex,0.028800,1,0.566630
lagos,1,1,convex,0.001580,1,0.499000
lagos,1,2,convex,0.002870,1,0.982010
lagos,1,3,convex,0.004440,1,0.982160
lagos,1,4,convex,0.007150,1,0.997890
lagos,1,5,convex,0.011260,1,0.998160
lagos,1,6,convex,0.018040,1,0.998740
lagos,1,7,convex,0.029260,1,0.998950
lima,0,1,convex,0.001570,1,0.499000
lima,0,2,convex,0.002780,1,0.982230
lima,0,3,convex,0.004390,1,0.982310
lima,0,4,convex,0.007070,1,0.998010
lima,0,5,convex,0.011090,1,0.998180
lima,0,6,convex,0.016850,1,0.998810
lima,0,7,convex,0.028760,1,0.998950
lima,1,1,convex,0.001580,1,0.499000
lima,1,2,convex,0.002850,1,0.940900
lima,1,3,convex,0.004470,1,0.941200
lima,1,4,convex,0.007210,1,0.988830
lima,1,5,convex,0.011360,1,0.989400
lima,1,6,convex,0.017270,1,0.996660
lima,1,7,convex,0.029610,1,0.997230
london,0,1,convex,0.001560,1,0.499000
london,0,2,convex,0.002800,1,0.833480
london,0,3,convex,0.004420,1,0.833740
london,0,4,convex,0.007140,1,0.925720
london,0,5,convex,0.003610,1,0.926170
london,0,6,convex,0.016990,1,0.963850
london,0,7,convex,0.029140,1,0.964360
london,1,1,convex,0.001580,1,0.499000
london,1,2,convex,0.002820,1,0.981510
london,1,3,convex,0.004460,1,0.981920
london,1,4,convex,0.007240,1,0.997360
london,1,5,convex,0.011370,1,0.998150
london,1,6,convex,0.018070,1,0.998720
london,1,7,convex,0.029520,1,0.998950
makarresh,0,1,convex,0.002440,1,0.499000
makarresh,0,2,convex,0.004000,1,0.996140
makarresh,0,3,convex,0.006100,1,0.996220
makarresh,0,4,convex,0.009900,1,0.998810
makarresh,0,5,convex,0.015830,1,0.998980
makarresh,0,6,convex,0.025120,1,0.998990
makarresh,0,7,convex,0.036900,1,0.999000
makarresh,1,1,convex,0.003100,1,0.499000
makarresh,1,2,convex,0.005520,1,0.524470
makarresh,1,3,convex,0.009950,1,0.524800
makarresh,1,4,convex,0.014780,1,0.537340
makarresh,1,5,convex,0.024040,1,0.537820
makarresh,1,6,convex,0.041490,1,0.546970
makarresh,1,7,convex,0.066330,1,0.547520
melbourne,0,1,convex,0.001640,1,0.499000
melbourne,0,2,convex,0.002840,1,0.972100
melbourne,0,3,convex,0.004350,1,0.972300
melbourne,0,4,convex,0.006950,1,0.996530
melbourne,0,5,convex,0.011030,1,0.996910
melbourne,0,6,convex,0.016420,1,0.998480
melbourne,0,7,convex,0.027850,1,0.998810
melbourne,1,1,convex,0.001640,1,0.499000
melbourne,1,2,convex,0.002900,1,0.811360
melbourne,1,3,convex,0.004610,1,0.811880
melbourne,1,4,convex,0.007390,1,0.906340
melbourne,1,5,convex,0.012080,1,0.907220
melbourne,1,6,convex,0.017760,1,0.949600
melbourne,1,7,convex,0.030470,1,0.950610
manhattan,0,1,convex,0.002270,1,0.499000
manhattan,0,2,convex,0.004050,1,0.595140
manhattan,0,3,convex,0.006280,1,0.595220
manhattan,0,4,convex,0.010750,1,0.641470
manhattan,0,5,convex,0.017270,1,0.641590
manhattan,0,6,convex,0.028730,1,0.674930
manhattan,0,7,convex,0.049200,1,0.675060
manhattan,1,1,convex,0.002290,1,0.499000
manhattan,1,2,convex,0.004100,1,0.992380
manhattan,1,3,convex,0.006370,1,0.992540
manhattan,1,4,convex,0.010830,1,0.998560
manhattan,1,5,convex,0.017410,1,0.998880
manhattan,1,6,convex,0.028610,1,0.998960
manhattan,1,7,convex,0.042450,1,0.999000
manila,0,1,convex,0.001560,1,0.499000
manila,0,2,convex,0.002780,1,0.902000
manila,0,3,convex,0.004380,1,0.902300
manila,0,4,convex,0.007050,1,0.972260
manila,0,5,convex,0.011590,1,0.972810
manila,0,6,convex,0.016850,1,0.990630
manila,0,7,convex,0.028820,1,0.991230
manila,1,1,convex,0.001570,1,0.499000
manila,1,2,convex,0.002800,1,0.984390
manila,1,3,convex,0.004410,1,0.984500
manila,1,4,convex,0.007150,1,0.998180
manila,1,5,convex,0.011240,1,0.998380
manila,1,6,convex,0.017870,1,0.998820
manila,1,7,convex,0.029170,1,0.998970
montreal,0,1,convex,0.001760,1,0.499000
montreal,0,2,convex,0.003090,1,0.991740
montreal,0,3,convex,0.004810,1,0.991820
montreal,0,4,convex,0.007910,1,0.998690
montreal,0,5,convex,0.012560,1,0.998850
montreal,0,6,convex,0.019890,1,0.998960
montreal,0,7,convex,0.033070,1,0.999000
montreal,1,1,convex,0.001820,1,0.499000
montreal,1,2,convex,0.003280,1,0.902120
montreal,1,3,convex,0.005130,1,0.902210
montreal,1,4,convex,0.008640,1,0.972560
montreal,1,5,convex,0.004920,1,0.972720
montreal,1,6,convex,0.021130,1,0.991020
montreal,1,7,convex,0.037010,1,0.991200
mumbai,0,1,convex,0.001700,1,0.499000
mumbai,0,2,convex,0.002940,1,0.985790
mumbai,0,3,convex,0.004590,1,0.985890
mumbai,0,4,convex,0.007440,1,0.998280
mumbai,0,5,convex,0.011720,1,0.998490
mumbai,0,6,convex,0.018680,1,0.998850
mumbai,0,7,convex,0.030540,1,0.998980
mumbai,1,1,convex,0.001780,1,0.499000
mumbai,1,2,convex,0.003120,1,0.897660
mumbai,1,3,convex,0.004850,1,0.897730
mumbai,1,4,convex,0.007940,1,0.970190
mumbai,1,5,convex,0.004360,1,0.970320
mumbai,1,6,convex,0.019300,1,0.989990
mumbai,1,7,convex,0.033510,1,0.990130
nairobi,0,1,convex,0.001540,1,0.499000
nairobi,0,2,convex,0.002760,1,0.940650
nairobi,0,3,convex,0.004290,1,0.940820
nairobi,0,4,convex,0.006860,1,0.988930
nairobi,0,5,convex,0.010850,1,0.989260
nairobi,0,6,convex,0.016300,1,0.996850
nairobi,0,7,convex,0.027770,1,0.997200
nairobi,1,1,convex,0.001580,1,0.499000
nairobi,1,2,convex,0.002820,1,0.980190
nairobi,1,3,convex,0.004480,1,0.980440
nairobi,1,4,convex,0.007170,1,0.997490
nairobi,1,5,convex,0.011390,1,0.997990
nairobi,1,6,convex,0.018030,1,0.998680
nairobi,1,7,convex,0.029630,1,0.998930
osaka,0,1,convex,0.001900,1,0.499000
osaka,0,2,convex,0.003240,1,0.554640
osaka,0,3,convex,0.005670,1,0.557470
osaka,0,4,convex,0.008180,1,0.583680
osaka,0,5,convex,0.012990,1,0.587640
osaka,0,6,convex,0.020520,1,0.605100
osaka,0,7,convex,0.034390,1,0.609590
osaka,1,1,convex,0.001970,1,0.499000
osaka,1,2,convex,0.003440,1,0.995260
osaka,1,3,convex,0.005320,1,0.995330
osaka,1,4,convex,0.008760,1,0.998830
osaka,1,5,convex,0.013950,1,0.998960
osaka,1,6,convex,0.022380,1,0.998990
osaka,1,7,convex,0.032930,1,0.999000
oslo,0,1,convex,0.001570,1,0.499000
oslo,0,2,convex,0.002830,1,0.991040
oslo,0,3,convex,0.004390,1,0.991170
oslo,0,4,convex,0.007090,1,0.998570
oslo,0,5,convex,0.011200,1,0.998820
oslo,0,6,convex,0.017660,1,0.998950
oslo,0,7,convex,0.025550,1,0.998990
oslo,1,1,convex,0.001630,1,0.499000
oslo,1,2,convex,0.002860,1,0.969360
oslo,1,3,convex,0.004530,1,0.969480
oslo,1,4,convex,0.007430,1,0.996210
oslo,1,5,convex,0.011670,1,0.996440
oslo,1,6,convex,0.017630,1,0.998530
oslo,1,7,convex,0.030400,1,0.998750
ourense,0,1,convex,0.001540,1,0.499000
ourense,0,2,convex,0.002760,1,0.983510
ourense,0,3,convex,0.004330,1,0.983650
ourense,0,4,convex,0.006890,1,0.998020
ourense,0,5,convex,0.010900,1,0.998310
ourense,0,6,convex,0.017190,1,0.998790
ourense,0,7,convex,0.027850,1,0.998960
ourense,1,1,convex,0.001570,1,0.499000
ourense,1,2,convex,0.002820,1,0.944050
ourense,1,3,convex,0.004480,1,0.944220
ourense,1,4,convex,0.007230,1,0.990020
ourense,1,5,convex,0.011330,1,0.990350
ourense,1,6,convex,0.017250,1,0.997150
ourense,1,7,convex,0.029540,1,0.997490
paris,0,1,convex,0.001660,1,0.499000
paris,0,2,convex,0.002900,1,0.787660
paris,0,3,convex,0.004540,1,0.787780
paris,0,4,convex,0.007310,1,0.883850
paris,0,5,convex,0.012010,1,0.884050
paris,0,6,convex,0.017500,1,0.931910
paris,0,7,convex,0.030130,1,0.932130
paris,1,1,convex,0.001860,1,0.499000
paris,1,2,convex,0.003360,1,0.991780
paris,1,3,convex,0.005280,1,0.991940
paris,1,4,convex,0.008700,1,0.998540
paris,1,5,convex,0.013940,1,0.998850
paris,1,6,convex,0.022460,1,0.998960
paris,1,7,convex,0.032960,1,0.999000
perth,0,1,convex,0.001630,1,0.499000
perth,0,2,convex,0.002850,1,0.955410
perth,0,3,convex,0.004520,1,0.955660
perth,0,4,convex,0.007310,1,0.993080
perth,0,5,convex,0.011540,1,0.993550
perth,0,6,convex,0.017490,1,0.997780
perth,0,7,convex,0.030040,1,0.998230
perth,1,1,convex,0.001610,1,0.499000
perth,1,2,convex,0.002850,1,0.979120
perth,1,3,convex,0.004560,1,0.979310
perth,1,4,convex,0.007370,1,0.997490
perth,1,5,convex,0.011630,1,0.997860
perth,1,6,convex,0.018570,1,0.998640
perth,1,7,convex,0.030470,1,0.998920
poughkeepsie,0,1,convex,0.001680,1,0.499000
poughkeepsie,0,2,convex,0.002980,1,0.816420
poughkeepsie,0,3,convex,0.004640,1,0.821210
poughkeepsie,0,4,convex,0.007530,1,0.908950
poughkeepsie,0,5,convex,0.011870,1,0.916780
poughkeepsie,0,6,convex,0.018200,1,0.949340
poughkeepsie,0,7,convex,0.031180,1,0.957600
poughkeepsie,1,1,convex,0.001740,1,0.499000
poughkeepsie,1,2,convex,0.003120,1,0.976620
poughkeepsie,1,3,convex,0.004960,1,0.977310
poughkeepsie,1,4,convex,0.008080,1,0.996330
poughkeepsie,1,5,convex,0.012920,1,0.997640
poughkeepsie,1,6,convex,0.020620,1,0.998520
poughkeepsie,1,7,convex,0.034590,1,0.998890
prague,0,1,convex,0.001820,1,0.499000
prague,0,2,convex,0.003220,1,0.895470
prague,0,3,convex,0.005010,1,0.895790
prague,0,4,convex,0.008210,1,0.968730
prague,0,5,convex,0.013690,1,0.969300
prague,0,6,convex,0.020060,1,0.989030
prague,0,7,convex,0.035270,1,0.989650
prague,1,1,convex,0.001970,1,0.499000
prague,1,2,convex,0.003500,1,0.991630
prague,1,3,convex,0.005480,1,0.991660
prague,1,4,convex,0.009120,1,0.998770
prague,1,5,convex,0.014570,1,0.998840
prague,1,6,convex,0.023570,1,0.998960
prague,1,7,convex,0.040270,1,0.999000
quito,0,1,convex,0.001560,1,0.499000
quito,0,2,convex,0.002760,1,0.974780
quito,0,3,convex,0.004370,1,0.975890
quito,0,4,convex,0.007070,1,0.995410
quito,0,5,convex,0.011050,1,0.997470
quito,0,6,convex,0.017440,1,0.998410
quito,0,7,convex,0.028380,1,0.998860
quito,1,1,convex,0.001560,1,0.499000
quito,1,2,convex,0.002830,1,0.886660
quito,1,3,convex,0.004400,1,0.887280
quito,1,4,convex,0.007060,1,0.963350
quito,1,5,convex,0.011630,1,0.964470
quito,1,6,convex,0.016840,1,0.986110
quito,1,7,convex,0.028770,1,0.987320
rochester,0,1,convex,0.001930,1,0.499000
rochester,0,2,convex,0.003340,1,0.987410
rochester,0,3,convex,0.005160,1,0.988210
rochester,0,4,convex,0.008480,1,0.997210
rochester,0,5,convex,0.013420,1,0.998670
rochester,0,6,convex,0.021570,1,0.998870
rochester,0,7,convex,0.031560,1,0.998980
rochester,1,1,convex,0.002010,1,0.499000
rochester,1,2,convex,0.003550,1,0.595250
rochester,1,3,convex,0.005490,1,0.595880
rochester,1,4,convex,0.009100,1,0.641860
rochester,1,5,convex,0.014530,1,0.642790
rochester,1,6,convex,0.023610,1,0.675480
rochester,1,7,convex,0.040040,1,0.676570
rome,0,1,convex,0.001550,1,0.499000
rome,0,2,convex,0.002760,1,0.968580
rome,0,3,convex,0.004340,1,0.968690
rome,0,4,convex,0.006880,1,0.996100
rome,0,5,convex,0.010860,1,0.996310
rome,0,6,convex,0.016350,1,0.998530
rome,0,7,convex,0.027840,1,0.998730
rome,1,1,convex,0.001570,1,0.499000
rome,1,2,convex,0.002790,1,0.977300
rome,1,3,convex,0.004390,1,0.977450
rome,1,4,convex,0.007080,1,0.997340
rome,1,5,convex,0.011170,1,0.997630
rome,1,6,convex,0.016790,1,0.998650
rome,1,7,convex,0.028800,1,0.998900
santiago,0,1,convex,0.001570,1,0.499000
santiago,0,2,convex,0.002770,1,0.980750
santiago,0,3,convex,0.004400,1,0.980880
santiago,0,4,convex,0.007110,1,0.997790
santiago,0,5,convex,0.011210,1,0.998030
santiago,0,6,convex,0.016890,1,0.998740
santiago,0,7,convex,0.028770,1,0.998940
santiago,1,1,convex,0.001580,1,0.499000
santiago,1,2,convex,0.002810,1,0.989230
santiago,1,3,convex,0.004450,1,0.989310
santiago,1,4,convex,0.007190,1,0.998550
santiago,1,5,convex,0.011420,1,0.998720
santiago,1,6,convex,0.018140,1,0.998920
santiago,1,7,convex,0.029720,1,0.998990
singapore,0,1,convex,0.001750,1,0.499000
singapore,0,2,convex,0.003060,1,0.910270
singapore,0,3,convex,0.004770,1,0.910640
singapore,0,4,convex,0.007800,1,0.976350
singapore,0,5,convex,0.012900,1,0.977010
singapore,0,6,convex,0.018960,1,0.992280
singapore,0,7,convex,0.032800,1,0.992990
singapore,1,1,convex,0.001780,1,0.499000
singapore,1,2,convex,0.003140,1,0.981360
singapore,1,3,convex,0.004960,1,0.981680
singapore,1,4,convex,0.008130,1,0.997500
singapore,1,5,convex,0.013060,1,0.998120
singapore,1,6,convex,0.020820,1,0.998720
singapore,1,7,convex,0.034980,1,0.998950
sydney,0,1,convex,0.001770,1,0.499000
sydney,0,2,convex,0.003110,1,0.989510
sydney,0,3,convex,0.004820,1,0.989600
sydney,0,4,convex,0.007920,1,0.998550
sydney,0,5,convex,0.012460,1,0.998740
sydney,0,6,convex,0.020000,1,0.998920
sydney,0,7,convex,0.033230,1,0.998990
sydney,1,1,convex,0.001830,1,0.499000
sydney,1,2,convex,0.003200,1,0.880320
sydney,1,3,convex,0.005010,1,0.880460
sydney,1,4,convex,0.008200,1,0.959950
sydney,1,5,convex,0.004660,1,0.960200
sydney,1,6,convex,0.020120,1,0.984890
sydney,1,7,convex,0.035090,1,0.985170
torino,0,1,convex,0.002490,1,0.499000
torino,0,2,convex,0.004160,1,0.993420
torino,0,3,convex,0.006380,1,0.993640
torino,0,4,convex,0.010640,1,0.998480
torino,0,5,convex,0.016980,1,0.998920
torino,0,6,convex,0.027540,1,0.998970
torino,0,7,convex,0.040670,1,0.999000
torino,1,1,convex,0.002780,1,0.499000
torino,1,2,convex,0.004840,1,0.561920
torino,1,3,convex,0.008730,1,0.563050
torino,1,4,convex,0.012860,1,0.593440
torino,1,5,convex,0.020820,1,0.595100
torino,1,6,convex,0.035450,1,0.616680
torino,1,7,convex,0.060780,1,0.618590
toronto,0,1,convex,0.001810,1,0.499000
toronto,0,2,convex,0.003130,1,0.723990
toronto,0,3,convex,0.004860,1,0.724250
toronto,0,4,convex,0.008010,1,0.813710
toronto,0,5,convex,0.012510,1,0.814110
toronto,0,6,convex,0.019450,1,0.867310
toronto,0,7,convex,0.034060,1,0.867790
toronto,1,1,convex,0.001860,1,0.499000
toronto,1,2,convex,0.003320,1,0.990940
toronto,1,3,convex,0.005240,1,0.991070
toronto,1,4,convex,0.008640,1,0.998560
toronto,1,5,convex,0.013810,1,0.998810
toronto,1,6,convex,0.022200,1,0.998940
toronto,1,7,convex,0.037620,1,0.998990
valencia,0,1,convex,0.001560,1,0.499000
valencia,0,2,convex,0.002810,1,0.975300
valencia,0,3,convex,0.004350,1,0.975450
valencia,0,4,convex,0.006970,1,0.997080
valencia,0,5,convex,0.011030,1,0.997370
valencia,0,6,convex,0.016610,1,0.998610
valencia,0,7,convex,0.028410,1,0.998870
valencia,1,1,convex,0.001590,1,0.499000
valencia,1,2,convex,0.002800,1,0.944270
valencia,1,3,convex,0.004480,1,0.944530
valencia,1,4,convex,0.007240,1,0.989950
valencia,1,5,convex,0.011470,1,0.990450
valencia,1,6,convex,0.017330,1,0.997000
valencia,1,7,convex,0.029680,1,0.997510
vigo,0,1,convex,0.001550,1,0.499000
vigo,0,2,convex,0.002740,1,0.923550
vigo,0,3,convex,0.004310,1,0.923720
vigo,0,4,convex,0.006890,1,0.982550
vigo,0,5,convex,0.003360,1,0.982880
vigo,0,6,convex,0.016330,1,0.994850
vigo,0,7,convex,0.027970,1,0.995200
vigo,1,1,convex,0.001570,1,0.499000
vigo,1,2,convex,0.002840,1,0.984010
vigo,1,3,convex,0.004380,1,0.984210
vigo,1,4,convex,0.007130,1,0.997980
vigo,1,5,convex,0.011170,1,0.998360
vigo,1,6,convex,0.017660,1,0.998800
vigo,1,7,convex,0.028750,1,0.998970
washington,0,1,convex,0.003030,1,0.499000
washington,0,2,convex,0.005340,1,0.676040
washington,0,3,convex,0.008260,1,0.676120
washington,0,4,convex,0.014430,1,0.753480
washington,0,5,convex,0.025280,1,0.753600
washington,0,6,convex,0.040480,1,0.804260
washington,0,7,convex,0.069920,1,0.804410
washington,1,1,convex,0.003130,1,0.499000
washington,1,2,convex,0.005660,1,0.995940
washington,1,3,convex,0.008800,1,0.996070
washington,1,4,convex,0.015550,1,0.998730
washington,1,5,convex,0.025450,1,0.998980
washington,1,6,convex,0.042400,1,0.998990
washington,1,7,convex,0.064110,1,0.999000
yorktown,0,1,convex,0.001620,1,0.499000
yorktown,0,2,convex,0.002850,1,0.970930
yorktown,0,3,convex,0.004470,1,0.971110
yorktown,0,4,convex,0.007170,1,0.996360
yorktown,0,5,convex,0.011290,1,0.996720
yorktown,0,6,convex,0.017070,1,0.998460
yorktown,0,7,convex,0.029320,1,0.998790
yorktown,1,1,convex,0.001570,1,0.499000
yorktown,1,2,convex,0.002830,1,0.705360
yorktown,1,3,convex,0.004470,1,0.706030
yorktown,1,4,convex,0.007240,1,0.791020
yorktown,1,5,convex,0.011850,1,0.792070
yorktown,1,6,convex,0.017290,1,0.844180
yorktown,1,7,convex,0.029590,1,0.845410
perfect_hardware,0,1,convex,0.001120,1,0.499000
perfect_hardware,0,2,convex,0.000910,1,0.999000
perfect_hardware,0,3,convex,0.000980,1,0.999000
perfect_hardware,0,4,convex,0.001040,1,0.999000
perfect_hardware,0,5,convex,0.001110,1,0.999000
perfect_hardware,0,6,convex,0.001190,1,0.999000
perfect_hardware,0,7,convex,0.001270,1,0.999000
